id,name,sku,size,category,page,image_path,catalogs,description,inset_path,jaw_path,original_image_path
p16_r0_c5,King Vein Graft Press Forceps,97086,,ENT Instruments IndoSurgicals equipment I S ®,16,dataset/processed/p16_r0_c5_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 16, ""image_path"": ""dataset/processed/p16_r0_c5_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p16_r0_c5_jaw.png,dataset/processed/p16_r0_c5.png
p16_r1_c0,Micro Spring Scissors (Curved),94134,6” & 7”,ENT Instruments IndoSurgicals equipment I S ® urgicals pment ®,16,dataset/processed/p16_r1_c0_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 16, ""image_path"": ""dataset/processed/p16_r1_c0_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p16_r1_c0_jaw.png,dataset/processed/p16_r1_c0.png
p16_r1_c1,"Small, Medium, Large & X-Large” Killian Nasal Speculum Small, Mediu Large & X-Large”",94345,,ENT Instruments IndoSurgicals equipment I S ® urgicals pment ®,16,dataset/processed/p16_r1_c1_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 16, ""image_path"": ""dataset/processed/p16_r1_c1_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p16_r1_c1_jaw.png,dataset/processed/p16_r1_c1.png
p16_r1_c2,Ear Syringe SS Metal Metal,94830,,ENT Instruments IndoSurgicals equipment I S ® urgicals pment ®,16,dataset/processed/p16_r1_c2_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 16, ""image_path"": ""dataset/processed/p16_r1_c2_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p16_r1_c2_jaw.png,dataset/processed/p16_r1_c2.png
p17_r0_c0,Antrum Ball Probe,97098,,ENT & Ophthalmic Instruments,17,dataset/processed/p17_r0_c0_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 17, ""image_path"": ""dataset/processed/p17_r0_c0_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p17_r0_c0_jaw.png,dataset/processed/p17_r0_c0.png
p17_r0_c1,Sickle Knife Pointed,97100,,ENT & Ophthalmic Instruments,17,dataset/processed/p17_r0_c1_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 17, ""image_path"": ""dataset/processed/p17_r0_c1_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p17_r0_c1_jaw.png,dataset/processed/p17_r0_c1.png
p17_r0_c2,Antrum Curette Oval (Curved),97110,,ENT & Ophthalmic Instruments,17,dataset/processed/p17_r0_c2_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 17, ""image_path"": ""dataset/processed/p17_r0_c2_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p17_r0_c2_jaw.png,dataset/processed/p17_r0_c2.png
p17_r0_c3,Kerrison Punch Upward Cutting,97102,,ENT & Ophthalmic Instruments,17,dataset/processed/p17_r0_c3_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 17, ""image_path"": ""dataset/processed/p17_r0_c3_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p17_r0_c3_jaw.png,dataset/processed/p17_r0_c3.png
p17_r0_c4,Lacrimal Punctum Eye Dilator (Set of 3),98108,,Ophthalmic Instruments,17,dataset/processed/p17_r0_c4_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 17, ""image_path"": ""dataset/processed/p17_r0_c4_full.png""}, {""catalog"": ""Ophthalmic Instruments Catalog"", ""page"": 1, ""image_path"": ""dataset/processed/op_p17_r0_c4_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p17_r0_c4_jaw.png,dataset/processed/p17_r0_c4.png
p17_r0_c5,Snellen Entropion Forceps (Pair),98110,,Ophthalmic Instruments,17,dataset/processed/p17_r0_c5_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 17, ""image_path"": ""dataset/processed/p17_r0_c5_full.png""}, {""catalog"": ""Ophthalmic Instruments Catalog"", ""page"": 1, ""image_path"": ""dataset/processed/op_p17_r0_c5_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p17_r0_c5_jaw.png,dataset/processed/p17_r0_c5.png
p17_r0_c6,Suture Tying Forcep (Straight),98112,,Ophthalmic Instruments,17,dataset/processed/p17_r0_c6_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 17, ""image_path"": ""dataset/processed/p17_r0_c6_full.png""}, {""catalog"": ""Ophthalmic Instruments Catalog"", ""page"": 2, ""image_path"": ""dataset/processed/op_p17_r0_c6_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p17_r0_c6_jaw.png,dataset/processed/p17_r0_c6.png
p17_r0_c7,Phaco Chopper,98114,,Ophthalmic Instruments,17,dataset/processed/p17_r0_c7_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 17, ""image_path"": ""dataset/processed/p17_r0_c7_full.png""}, {""catalog"": ""Ophthalmic Instruments Catalog"", ""page"": 2, ""image_path"": ""dataset/processed/op_p17_r0_c7_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p17_r0_c7_jaw.png,dataset/processed/p17_r0_c7.png
p17_r1_c0,Castroviejo Eye Speculum,98100,,ENT & Ophthalmic Instruments,17,dataset/processed/p17_r1_c0_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 17, ""image_path"": ""dataset/processed/p17_r1_c0_full.png""}, {""catalog"": ""Ophthalmic Instruments Catalog"", ""page"": 1, ""image_path"": ""dataset/processed/op_p17_r1_c0_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p17_r1_c0_jaw.png,dataset/processed/p17_r1_c0.png
p17_r1_c1,Barraquer Wire Speculum,98102,,ENT & Ophthalmic Instruments,17,dataset/processed/p17_r1_c1_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 17, ""image_path"": ""dataset/processed/p17_r1_c1_full.png""}, {""catalog"": ""Ophthalmic Instruments Catalog"", ""page"": 1, ""image_path"": ""dataset/processed/op_p17_r1_c1_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p17_r1_c1_jaw.png,dataset/processed/p17_r1_c1.png
p17_r1_c2,Utrata Capsulorhexis Forceps,98104,,ENT & Ophthalmic Instruments,17,dataset/processed/p17_r1_c2_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 17, ""image_path"": ""dataset/processed/p17_r1_c2_full.png""}, {""catalog"": ""Ophthalmic Instruments Catalog"", ""page"": 1, ""image_path"": ""dataset/processed/op_p17_r1_c2_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p17_r1_c2_jaw.png,dataset/processed/p17_r1_c2.png
p17_r1_c3,Eye Dressing Forceps ssing s,98106,,ENT & Ophthalmic Instruments,17,dataset/processed/p17_r1_c3_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 17, ""image_path"": ""dataset/processed/p17_r1_c3_full.png""}, {""catalog"": ""Ophthalmic Instruments Catalog"", ""page"": 1, ""image_path"": ""dataset/processed/op_p17_r1_c3_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p17_r1_c3_jaw.png,dataset/processed/p17_r1_c3.png
p17_r1_c4,Castroviejo Caliper (Straight),98116,,Ophthalmic Instruments,17,dataset/processed/p17_r1_c4_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 17, ""image_path"": ""dataset/processed/p17_r1_c4_full.png""}, {""catalog"": ""Ophthalmic Instruments Catalog"", ""page"": 2, ""image_path"": ""dataset/processed/op_p17_r1_c4_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p17_r1_c4_jaw.png,dataset/processed/p17_r1_c4.png
p17_r1_c5,Castroviejo Caliper (Curved),98118,,Ophthalmic Instruments,17,dataset/processed/p17_r1_c5_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 17, ""image_path"": ""dataset/processed/p17_r1_c5_full.png""}, {""catalog"": ""Ophthalmic Instruments Catalog"", ""page"": 2, ""image_path"": ""dataset/processed/op_p17_r1_c5_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p17_r1_c5_jaw.png,dataset/processed/p17_r1_c5.png
p17_r1_c6,Castroviejo Needle Holder without Lock (Straight),98120,,Ophthalmic Instruments,17,dataset/processed/p17_r1_c6_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 17, ""image_path"": ""dataset/processed/p17_r1_c6_full.png""}, {""catalog"": ""Ophthalmic Instruments Catalog"", ""page"": 2, ""image_path"": ""dataset/processed/op_p17_r1_c6_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p17_r1_c6_jaw.png,dataset/processed/p17_r1_c6.png
p17_r1_c7,Castroviejo Needle Holder without Lock (Curved),98122,,Ophthalmic Instruments,17,dataset/processed/p17_r1_c7_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 17, ""image_path"": ""dataset/processed/p17_r1_c7_full.png""}, {""catalog"": ""Ophthalmic Instruments Catalog"", ""page"": 2, ""image_path"": ""dataset/processed/op_p17_r1_c7_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p17_r1_c7_jaw.png,dataset/processed/p17_r1_c7.png
p18_r0_c0,Wills Copper Ball Cautery,98124,,Ophthalmic Instruments,18,dataset/processed/p18_r0_c0_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 18, ""image_path"": ""dataset/processed/p18_r0_c0_full.png""}, {""catalog"": ""Ophthalmic Instruments Catalog"", ""page"": 2, ""image_path"": ""dataset/processed/op_p18_r0_c0_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p18_r0_c0_jaw.png,dataset/processed/p18_r0_c0.png
p18_r0_c1,Barraquer Needle Holder (Curved),98126,,Ophthalmic Instruments,18,dataset/processed/p18_r0_c1_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 18, ""image_path"": ""dataset/processed/p18_r0_c1_full.png""}, {""catalog"": ""Ophthalmic Instruments Catalog"", ""page"": 2, ""image_path"": ""dataset/processed/op_p18_r0_c1_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p18_r0_c1_jaw.png,dataset/processed/p18_r0_c1.png
p18_r0_c2,Vannas Capsulotomy Scissors Angled,98128,,Ophthalmic Instruments,18,dataset/processed/p18_r0_c2_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 18, ""image_path"": ""dataset/processed/p18_r0_c2_full.png""}, {""catalog"": ""Ophthalmic Instruments Catalog"", ""page"": 2, ""image_path"": ""dataset/processed/op_p18_r0_c2_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p18_r0_c2_jaw.png,dataset/processed/p18_r0_c2.png
p18_r0_c3,Alabama Utility Forceps Utility,98130,,Ophthalmic Instruments,18,dataset/processed/p18_r0_c3_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 18, ""image_path"": ""dataset/processed/p18_r0_c3_full.png""}, {""catalog"": ""Ophthalmic Instruments Catalog"", ""page"": 2, ""image_path"": ""dataset/processed/op_p18_r0_c3_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p18_r0_c3_jaw.png,dataset/processed/p18_r0_c3.png
p18_r0_c4,Hess Iris Forceps,98140,,Ophthalmic Instruments,18,dataset/processed/p18_r0_c4_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 18, ""image_path"": ""dataset/processed/p18_r0_c4_full.png""}, {""catalog"": ""Ophthalmic Instruments Catalog"", ""page"": 3, ""image_path"": ""dataset/processed/op_p18_r0_c4_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p18_r0_c4_jaw.png,dataset/processed/p18_r0_c4.png
p18_r0_c5,Clark Eye Speculum,98142,,Ophthalmic Instruments,18,dataset/processed/p18_r0_c5_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 18, ""image_path"": ""dataset/processed/p18_r0_c5_full.png""}, {""catalog"": ""Ophthalmic Instruments Catalog"", ""page"": 3, ""image_path"": ""dataset/processed/op_p18_r0_c5_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p18_r0_c5_jaw.png,dataset/processed/p18_r0_c5.png
p18_r0_c7,Lewis Lens Loop Vectis,98144,,Ophthalmic Instruments,18,dataset/processed/p18_r0_c7_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 18, ""image_path"": ""dataset/processed/p18_r0_c7_full.png""}, {""catalog"": ""Ophthalmic Instruments Catalog"", ""page"": 3, ""image_path"": ""dataset/processed/op_p18_r0_c7_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p18_r0_c7_jaw.png,dataset/processed/p18_r0_c7.png
p18_r1_c0,Blaydes Lens Holding Forceps,98132,,Ophthalmic Instruments,18,dataset/processed/p18_r1_c0_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 18, ""image_path"": ""dataset/processed/p18_r1_c0_full.png""}, {""catalog"": ""Ophthalmic Instruments Catalog"", ""page"": 2, ""image_path"": ""dataset/processed/op_p18_r1_c0_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p18_r1_c0_jaw.png,dataset/processed/p18_r1_c0.png
p18_r1_c1,Westcott Tenotomy Scissors,98134,,Ophthalmic Instruments,18,dataset/processed/p18_r1_c1_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 18, ""image_path"": ""dataset/processed/p18_r1_c1_full.png""}, {""catalog"": ""Ophthalmic Instruments Catalog"", ""page"": 2, ""image_path"": ""dataset/processed/op_p18_r1_c1_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p18_r1_c1_jaw.png,dataset/processed/p18_r1_c1.png
p18_r1_c2,Castroviejo Corneal Scissors,98136,,Ophthalmic Instruments,18,dataset/processed/p18_r1_c2_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 18, ""image_path"": ""dataset/processed/p18_r1_c2_full.png""}, {""catalog"": ""Ophthalmic Instruments Catalog"", ""page"": 3, ""image_path"": ""dataset/processed/op_p18_r1_c2_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p18_r1_c2_jaw.png,dataset/processed/p18_r1_c2.png
p18_r1_c3,Arruga Capsule Forceps Capsule s,98138,,Ophthalmic Instruments,18,dataset/processed/p18_r1_c3_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 18, ""image_path"": ""dataset/processed/p18_r1_c3_full.png""}, {""catalog"": ""Ophthalmic Instruments Catalog"", ""page"": 3, ""image_path"": ""dataset/processed/op_p18_r1_c3_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p18_r1_c3_jaw.png,dataset/processed/p18_r1_c3.png
p18_r1_c4,Snellen Lens Loop,98146,,Ophthalmic Instruments,18,dataset/processed/p18_r1_c4_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 18, ""image_path"": ""dataset/processed/p18_r1_c4_full.png""}, {""catalog"": ""Ophthalmic Instruments Catalog"", ""page"": 3, ""image_path"": ""dataset/processed/op_p18_r1_c4_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p18_r1_c4_jaw.png,dataset/processed/p18_r1_c4.png
p18_r1_c5,Razor Blade Breaker and Holder Castroviejo,98148,,Ophthalmic Instruments,18,dataset/processed/p18_r1_c5_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 18, ""image_path"": ""dataset/processed/p18_r1_c5_full.png""}, {""catalog"": ""Ophthalmic Instruments Catalog"", ""page"": 3, ""image_path"": ""dataset/processed/op_p18_r1_c5_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p18_r1_c5_jaw.png,dataset/processed/p18_r1_c5.png
p18_r1_c6,Bowman Lacrimal Probe Set of 4,98150,,Ophthalmic Instruments,18,dataset/processed/p18_r1_c6_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 18, ""image_path"": ""dataset/processed/p18_r1_c6_full.png""}, {""catalog"": ""Ophthalmic Instruments Catalog"", ""page"": 3, ""image_path"": ""dataset/processed/op_p18_r1_c6_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",dataset/processed/p18_r1_c6_inset.png,dataset/processed/p18_r1_c6_jaw.png,dataset/processed/p18_r1_c6.png
p18_r1_c7,Kelman- McPherson Forceps,98152,,Ophthalmic Instruments,18,dataset/processed/p18_r1_c7_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 18, ""image_path"": ""dataset/processed/p18_r1_c7_full.png""}, {""catalog"": ""Ophthalmic Instruments Catalog"", ""page"": 3, ""image_path"": ""dataset/processed/op_p18_r1_c7_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p18_r1_c7_jaw.png,dataset/processed/p18_r1_c7.png
p19_r0_c0,"Pozzi Abdominal Retractor 3""",97034,,Retractors IndoSurgicals equipment I S ® urgicals pment ®,19,dataset/processed/p19_r0_c0_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 19, ""image_path"": ""dataset/processed/p19_r0_c0_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p19_r0_c0_jaw.png,dataset/processed/p19_r0_c0.png
p19_r0_c1,"Balfour Abdominal Retractor 3""",97036,,Retractors IndoSurgicals equipment I S ® urgicals pment ®,19,dataset/processed/p19_r0_c1_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 19, ""image_path"": ""dataset/processed/p19_r0_c1_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p19_r0_c1_jaw.png,dataset/processed/p19_r0_c1.png
p19_r0_c2,Morris Abdominal Retractor,97018,"2”, 2.5”, 3“ & 3.5”",Retractors IndoSurgicals equipment I S ® urgicals pment ®,19,dataset/processed/p19_r0_c2_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 19, ""image_path"": ""dataset/processed/p19_r0_c2_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p19_r0_c2_jaw.png,dataset/processed/p19_r0_c2.png
p19_r0_c3,Deaver Retractor,97006,"1”, 1.5”, 2”, 2.5” & 3”",Retractors IndoSurgicals equipment I S ®,19,dataset/processed/p19_r0_c3_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 19, ""image_path"": ""dataset/processed/p19_r0_c3_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p19_r0_c3_jaw.png,dataset/processed/p19_r0_c3.png
p19_r0_c4,Gosset Retractor,97012,,Retractors IndoSurgicals equipment I S ®,19,dataset/processed/p19_r0_c4_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 19, ""image_path"": ""dataset/processed/p19_r0_c4_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p19_r0_c4_jaw.png,dataset/processed/p19_r0_c4.png
p19_r0_c5,"Kelly Retractor Small, Medium & Large",97038,,Retractors IndoSurgicals equipment I S ®,19,dataset/processed/p19_r0_c5_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 19, ""image_path"": ""dataset/processed/p19_r0_c5_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p19_r0_c5_jaw.png,dataset/processed/p19_r0_c5.png
p19_r1_c0,Doyen Abdominal Retractor,,"2”, 2.5” & 3”",Retractors IndoSurgicals equipment I S ® urgicals pment ®,19,dataset/processed/p19_r1_c0_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 19, ""image_path"": ""dataset/processed/p19_r1_c0_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p19_r1_c0_jaw.png,dataset/processed/p19_r1_c0.png
p19_r1_c1,s Volkman Retractor,96550,"2, 3, 4, 5 & 6 Prong",Retractors IndoSurgicals equipment I S ® urgicals pment ®,19,dataset/processed/p19_r1_c1_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 19, ""image_path"": ""dataset/processed/p19_r1_c1_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p19_r1_c1_jaw.png,dataset/processed/p19_r1_c1.png
p19_r1_c2,"Size: 6”, 7” & 9” SKU: 97021 Czerny Retractor or",97021,"6”, 7” & 9”",Retractors IndoSurgicals equipment I S ® urgicals pment ®,19,dataset/processed/p19_r1_c2_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 19, ""image_path"": ""dataset/processed/p19_r1_c2_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p19_r1_c2_jaw.png,dataset/processed/p19_r1_c2.png
p19_r1_c3,Kilner (Cat Paw) Retractor,97014,,Retractors IndoSurgicals equipment I S ®,19,dataset/processed/p19_r1_c3_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 19, ""image_path"": ""dataset/processed/p19_r1_c3_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p19_r1_c3_jaw.png,dataset/processed/p19_r1_c3.png
p19_r1_c4,"Langenbeck Retractor Small, Medium, Large & X-Large",97025,,Retractors IndoSurgicals equipment I S ®,19,dataset/processed/p19_r1_c4_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 19, ""image_path"": ""dataset/processed/p19_r1_c4_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p19_r1_c4_jaw.png,dataset/processed/p19_r1_c4.png
p19_r1_c5,Roux Retractor (Set of 3),97002,,Retractors IndoSurgicals equipment I S ®,19,dataset/processed/p19_r1_c5_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 19, ""image_path"": ""dataset/processed/p19_r1_c5_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p19_r1_c5_jaw.png,dataset/processed/p19_r1_c5.png
p20_r0_c0,Tonsil Dissector and Pillar Retractor,97056,,Retractors IndoSurgicals equipment I S ® urgicals pment ®,20,dataset/processed/p20_r0_c0_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 20, ""image_path"": ""dataset/processed/p20_r0_c0_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p20_r0_c0_jaw.png,dataset/processed/p20_r0_c0.png
p20_r0_c1,US Army Retractor (Set of 2),97016,,Retractors IndoSurgicals equipment I S ® urgicals pment ®,20,dataset/processed/p20_r0_c1_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 20, ""image_path"": ""dataset/processed/p20_r0_c1_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p20_r0_c1_jaw.png,dataset/processed/p20_r0_c1.png
p20_r0_c2,Davis Boyle Mouth Gag with 5 Blade uth Gag,97142,,Retractors IndoSurgicals equipment I S ® urgicals pment ®,20,dataset/processed/p20_r0_c2_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 20, ""image_path"": ""dataset/processed/p20_r0_c2_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p20_r0_c2_jaw.png,dataset/processed/p20_r0_c2.png
p20_r0_c3,Adson-Beckman Retractor Folding,93360,"8”, 10” & 12”",Retractors IndoSurgicals equipment I S ®,20,dataset/processed/p20_r0_c3_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 20, ""image_path"": ""dataset/processed/p20_r0_c3_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p20_r0_c3_jaw.png,dataset/processed/p20_r0_c3.png
p20_r0_c4,Gelpi Retractor,97126,6” & 8”,Retractors IndoSurgicals equipment I S ®,20,dataset/processed/p20_r0_c4_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 20, ""image_path"": ""dataset/processed/p20_r0_c4_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p20_r0_c4_jaw.png,dataset/processed/p20_r0_c4.png
p20_r0_c5,Jolls Retractor,97004,,Retractors IndoSurgicals equipment I S ®,20,dataset/processed/p20_r0_c5_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 20, ""image_path"": ""dataset/processed/p20_r0_c5_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p20_r0_c5_jaw.png,dataset/processed/p20_r0_c5.png
